player_name,primary_role,boss_id,boss_name,percentile,ilevel,spec,metric,ranking_date
Illestra,healer,2073,The Coven of Shivarra,85,976,Restoration,dps,1530679142542
Illestra,healer,2076,Garothi Worldbreaker,90,975,Restoration,dps,1530670081597
Illestra,healer,2082,Imonar the Soulhunter,92,975,Restoration,dps,1530671195969
Illestra,healer,2088,Kin'garoth,95,976,Restoration,dps,1530672203536
Illestra,healer,2092,Argus the Unmaker,84,976,Restoration,dps,1531284881433
Illestra,healer,2063,Aggramar,55,976,Restoration,tankhps,1531190861715
Illestra,healer,2069,Varimathras,50,972,Restoration,tankhps,1530676033062
Illestra,healer,2073,The Coven of Shivarra,44,976,Restoration,tankhps,1530679142542
Illestra,healer,2076,Garothi Worldbreaker,31,975,Restoration,tankhps,1530670081597
Illestra,healer,2082,Imonar the Soulhunter,77,975,Restoration,tankhps,1530671195969
Illestra,healer,2088,Kin'garoth,74,976,Restoration,tankhps,1530672203536
Illestra,healer,2092,Argus the Unmaker,62,976,Restoration,tankhps,1530160712021
Kamer,damage,2063,Aggramar,37,968,Retribution,hps,1531190861715
Kamer,damage,2069,Varimathras,14,968,Retribution,hps,1530676033062
Kamer,damage,2073,The Coven of Shivarra,16,968,Retribution,hps,1530679142542
Kamer,damage,2076,Garothi Worldbreaker,7,968,Retribution,hps,1530670081597
Kamer,damage,2082,Imonar the Soulhunter,45,968,Retribution,hps,1530671195969
Kamer,damage,2088,Kin'garoth,46,968,Retribution,hps,1530672203536
Kamer,damage,2092,Argus the Unmaker,17,968,Retribution,hps,1531284881433
Kamer,damage,2063,Aggramar,24,968,Retribution,dps,1531190861715
Kamer,damage,2069,Varimathras,51,968,Retribution,dps,1530676033062
Kamer,damage,2073,The Coven of Shivarra,19,968,Retribution,dps,1530679142542
Kamer,damage,2076,Garothi Worldbreaker,32,968,Retribution,dps,1530670081597
Kamer,damage,2082,Imonar the Soulhunter,47,968,Retribution,dps,1530671195969
Kamer,damage,2088,Kin'garoth,19,968,Retribution,dps,1530672203536
Kamer,damage,2092,Argus the Unmaker,19,968,Retribution,dps,1531284881433
Kamer,damage,2063,Aggramar,40,968,Retribution,tankhps,1531190861715
Kamer,damage,2069,Varimathras,67,968,Retribution,tankhps,1530676033062
Kamer,damage,2073,The Coven of Shivarra,31,968,Retribution,tankhps,1530679142542
Kamer,damage,2076,Garothi Worldbreaker,50,968,Retribution,tankhps,1530670081597
Kamer,damage,2082,Imonar the Soulhunter,50,968,Retribution,tankhps,1530671194773
Kamer,damage,2088,Kin'garoth,50,968,Retribution,tankhps,1530672203536
Kamer,damage,2092,Argus the Unmaker,10,968,Retribution,tankhps,1531284881433
Cagliostro,damage,2063,Aggramar,40,968,Arms,hps,1531190861715
Cagliostro,damage,2069,Varimathras,42,967,Arms,hps,1530676033062
Cagliostro,damage,2073,The Coven of Shivarra,25,967,Arms,hps,1530679142542
Cagliostro,damage,2076,Garothi Worldbreaker,28,967,Arms,hps,1530670081597
Cagliostro,damage,2082,Imonar the Soulhunter,8,967,Arms,hps,1530671195969
Cagliostro,damage,2088,Kin'garoth,8,967,Arms,hps,1530672203536
Cagliostro,damage,2092,Argus the Unmaker,62,968,Arms,hps,1531284881433
Cagliostro,damage,2063,Aggramar,55,968,Arms,dps,1531190861715
Cagliostro,damage,2069,Varimathras,74,967,Arms,dps,1530676033062
Cagliostro,damage,2073,The Coven of Shivarra,63,967,Arms,dps,1530679142542
Cagliostro,damage,2076,Garothi Worldbreaker,56,967,Arms,dps,1530670081597
Cagliostro,damage,2082,Imonar the Soulhunter,15,967,Arms,dps,1530671195969
Cagliostro,damage,2088,Kin'garoth,24,967,Arms,dps,1530672203536
Cagliostro,damage,2092,Argus the Unmaker,65,968,Arms,dps,1531284881433
Cagliostro,damage,2063,Aggramar,100,968,Arms,tankhps,1531190861715
Cagliostro,damage,2069,Varimathras,100,967,Arms,tankhps,1530676033062
Cagliostro,damage,2073,The Coven of Shivarra,99,967,Arms,tankhps,1530679142542
Cagliostro,damage,2076,Garothi Worldbreaker,99,967,Arms,tankhps,1530670081597
